span,label
But it’s all over.,['Statement']
"You know, we made do girl…",['Statement']
"Eventually, I’ve gotta go.",['Statement']
And I know it’s gonna break your heart.,['Statement']
I’ll be sad that I’m gone ‘cause I won’t have you to talk to.,['Statement']
But it’s gonna be alright.,['Statement']
"I’mma always be with you, here.",['Statement']
I looked different than everybody else.,['Statement']
"There was either white people or Black people, and there was me.",['Explain']
"And so, I stood out.",['Explain']
"And the cops would stop me sometimes, even as a young kid, they would stop me and go, ‘You know, you don’t belong in this neighborhood.’",['Explain']
"I was living in Rhode Island and Rhode Island School of Design had a, like, summer scholarships.",['Explain']
"So I entered the competition and the art teacher said, ‘They don’t want people like you.’",['Explain']
"And uh, I stopped drawing ever since then.",['Explain']
"It, it, it hurt.",['Statement']
How old were you?,['Open-ended']
I might’ve been 13.,['Statement']
"And I was, ‘I’m gonna prove them wrong. I need to go somewhere. I need more than this.’",['Explain']
And I went to New York.,['Statement']
"And I slept in hallways, and I slept in the subways, and I slept in Grand Central Station.",['Explain']
"I really couldn’t read and write very well, and, uh, when I did have jobs, I usually weren’t able to keep those jobs.",['Statement']
And then I learned to read and write by forcing myself to read an encyclopedia.,['Statement']
And I applied to go to an art school.,['Statement']
"I would like to hear more about how you built the confidence to pursue an artistic career, which I see as quite risky.",['Prompt']
"It was a little scary, but because Mommy did so much supporting us, it wasn’t as scary as if I was the only breadwinner.",['Explain']
And my joke was always that I did all the cooking and the sewing.,['Explain']
And Mommy did the brickwork and the plumbing.,['Explain']
"And when you girls were growing up, I made it a point that we would always have family meals on the weekend.",['Explain']
"And I wanted to raise my girls as really strong, powerful women.",['Explain']
"You girls would say, ‘I didn’t like when you raised your voice.’",['Explain']
And then I would learn to not be so tough on you.,['Explain']
"But you’re navigating the world very well, all of you.",['Explain']
"I’m 38, the age that you were when you had me.",['Statement']
What advice do you have for me?,['Open-ended']
The sad thing about human beings is that we tend to remember the unhappy things.,['Statement']
And I think my advice to you is just try to be happy.,['Statement']
The longest life is short.,['Statement']
"I would always say, ‘What can I do? As a parent, to make your life better?’",['Explain']
"Miranda Duschack and Mimo Davis’ have been farming together since 2012, supplying flowers in the St. Louis area.",['Statement']
At StoryCorps Miranda and Mimo told their own love story as the first lesbian couple married in Missouri.,['Statement']
We met at work.,['Statement']
Right.,['Statement']
At our day job.,['Statement']
"And then we decided to farm together…fell in love, got married, at a spiritual ceremony where we jumped the broom because we couldn’t legally be married.",['Explain']
And then the second wedding was in 2014 to be legally married.,['Explain']
Do you remember this?,['Open-ended']
When we had August.,['Statement']
"Do you remember how I pushed August out, ok…",['Open-ended']
"What do you mean, do I remember that?",['Confirmation']
Yeah.,['Statement']
But they didn’t know how to fill out the birth certificate.,['Open-ended Declaration']
I do remember that.,['Statement']
"So, I was making a fact sheet to leave at the nurse’s station about how to register.",['Statement']
It’s okay.,['Statement']
"I just felt like we were total freaks, man.",['Statement']
"We weren’t freaks, we were just firsts.",['Statement']
We were just first.,['Statement']
And it was really embarrassing for me that we fought so hard to get married and then we got divorced.,['Explain']
"But, you know, that was part of the rights that we fought for.",['Statement']
I know.,['Statement']
"I mean, I would say that to people, You know, it…",['Statement']
"And that’s all part of the package, right?",['Confirmation']
You get to be married and then you get to be divorced.,['Statement']
I mean…,['Statement']
Right.,['Statement']
"I was like, just like straight people.",['Statement']
Just like straight people,['Statement']
Right.,['Statement']
I can get divorced.,['Statement']
I can get divorced.,['Statement']
It didn’t necessarily pan out the way we thought it would be…,['Explain']
But we’re still in it.,['Statement']
We’re still farming partners.,['Statement']
We’re raising a beautiful son.,['Statement']
These are gorgeous flowers sitting in front of us.,['Explain']
"And Mimo Davis, I’m going to say right now, I still really love you and care about you.",['Explain']
"Of course, of course, I love you and care about you too.",['Response']
I mean that was never in question for me.,['Statement']
"We are both really, in our hearts and souls and deep down, totally committed to each other, and that’s why we work through all the real stuff.",['Explain']
And I see that as a win.,['Statement']
It’s okay.,['Statement']
You can have you some tears.,['Statement']
"You and I would stay up till 12 o’clock at night, waiting to make that phone call to Pakistan, reminding them that we were inquiring about a child.",['Statement']
"And they would always say, ‘There’s no child for you.’",['Explain']
"You know, I’ve wanted to be a father since I was a little kid.",['Explain']
"And I think hearing those words night after night, it was sad.",['Explain']
"But, the moment they said, ‘We have a baby for you,’ I just remember this feeling of joy.",['Explain']
Seeing her for the first time and holding her was just the most gorgeous moment of my life.,['Explain']
"So, do you remember the day when you got your full diagnosis?",['Closed-ended']
"They called and they said, ‘You probably have a year to live.’",['Statement']
But It didn’t feel like all bad news.,['Statement']
"Like, think about the 40 years that God has given me.",['Statement']
What a beautiful life.,['Statement']
"But, Radiyya is always asking, ‘Are you better now?’",['Statement']
"You know, I say, ‘Abba is not going to get better.’",['Statement']
"And when she says, ‘But then I’ll cry and I’ll cry.’",['Explain']
"I remember saying to her, ‘Aap insaan ho. Ronaa theek hay.’",['Explain']
"You’re a human being, so it’s okay to cry, to be sad.",['Explain']
And you’ve told me that one of the hardest things you imagine is explaining to her where I am.,['Statement']
"Yeah, When she wakes up in the morning and she looks over to our bed and says, ‘Where’s Abba?’",['Explain']
And you’re in the bathroom.,['Explain']
I can’t but think about that moment when I’m going to have to answer that differently.,['Explain']
That’s going to be a hard one for me.,['Explain']
"You know, I feel a lot of sorrow in my heart thinking about that moment.",['Statement']
"But, even though I won’t be there physically, just know that I’ll be there spiritually.",['Statement']
You won’t be alone.,['Statement']
"So many people have said, ‘We’re praying for a miracle.’",['Explain']
But I always chuckle at that because I feel like my entire life has been a miracle.,['Explain']
And one of them is finding you.,['Explain']
"What you’ve done for me, waking up in the middle of the night, almost every night for the past three months, because I’m in pain.",['Explain']
"Those are the things that I hope Radiyya really knows, that that’s how you took care of me.",['Explain']
You know I’m just grateful for each moment that we get.,['Statement']
"My hope is that Radiyya will live life beautifully, no matter how long God gives her.",['Statement']
And you are especially going to teach her what it means to take life as a gift and to live it out every day.,['Statement']
Do you remember the first time you put on the uniform?,['Open-ended']
"I just felt like, oh, I’m a proud Marine, you know.",['Statement']
I thought I was something.,['Explain']
"I wanted to help fight for our country, and also show that we had the courage and intelligence to do so.",['Explain']
We knew we were the best.,['Statement']
Well we made it our business to be the best of the best.,['Explain']
Not mediocre but the best.,['Explain']
We’re going to hear now from Corporal Sidney Allen Francis.,['Statement']
"After serving as one of the first Black Marines… he worked as a New York City police detective… and in 2005 spoke with his daughter, Candice, at StoryCorps.",['Explain']
"I wanted to go into the Army, but they said no.",['Statement']
And this was World War II?,['Clarification']
Yeah.,['Statement']
"And they stamped my papers ‘Navy,’ and there was no way in the Hell I was going to the Navy.",['Statement']
Why didn’t you want to go in the Navy?,['Open-ended']
"I didn’t like the little hats they were in, the little …",['Statement']
"So then I said, ‘What about the Marine Corps?’",['Explain']
"The guy says, ‘Well, you have to go ‘round and see the Sergeant Major.’",['Explain']
First thing he said to me: ‘Are you a high school graduate?’,['Explain']
"I said, ‘Yes, sir.’ And I went to North Carolina for boot camp.",['Explain']
And what was that like?,['Open-ended']
"I mean, they were rough.",['Statement']
"Now, were your drill instructors, were they white or Black?",['Closed-ended']
"No, they were Black.",['Statement']
"But see, they had trained under white instructors because up to 1942, the Marine Corps had no Blacks.",['Explain']
And that’s why they were extra tough on us.,['Explain']
They wanted us to make it.,['Explain']
"And, uh, we did.",['Explain']
"Well, I have to tell you, I once went to jail down there.",['Explain']
"I was with my buddy from New York, he was in the Marine Corps, and we were going to Raleigh from Montford Point.",['Explain']
And we’re sitting in the back of the bus.,['Explain']
"Then the bus stopped to pick up people, and the bus driver came up and he said, uh, ‘You guys will have to get up.’",['Explain']
"I said, ‘Get up for what?’",['Statement']
"He says, ‘These white people have to sit down.’",['Explain']
"I said, ‘We’re in the back of the bus.’",['Explain']
"He said, ‘You ought to get up.’",['Statement']
And I lost my head then.,['Explain']
"I says, ‘We’re not getting up.’",['Statement']
"And lo and behold, in not even 10 minutes, in comes police with guns drawn.",['Explain']
And they took me that night to some little prison camp.,['Explain']
"And in the morning I heard, ‘Warden, this is Major Pauper, United States Marine Corps. You got one of my boys in there.’",['Explain']
"All the Marines from Montford Point, they were on six by six trucks with machine guns at the ready.",['Explain']
You could see they just wanted to tear that jail down.,['Explain']
"And when I came out, Major Pauper, he says, ‘PFC Francis, you get on that truck. We’re out of here.’",['Explain']
"And he hollered it back, ‘Thank you, Warden, that you didn’t hurt one of my Marines.’",['Explain']
"He said, ‘You would have been in trouble.’",['Explain']
"That was Sidney Allen Francis speaking with his daughter, Candice.",['Statement']
"Sidney died February 15, 2014.",['Explain']
His daughter recently came back to StoryCorps,['Explain']
So I didn’t know that story before.,['Statement']
"He had never shared that with me, but it sounded like my father.",['Explain']
I wasn’t surprised by that at all.,['Statement']
"You know, a lot of Black men who served this country had to also suffer indignities, even while in uniform.",['Explain']
I don’t think that they’ve gotten the credit that they deserve for putting their lives in danger.,['Explain']
"And coming out of it with scars that didn’t come from the so-called enemy, but came from within.",['Explain']
But what I appreciate about my father is that he used his military service to give him what he needed to build a life for himself and his family.,['Explain']
"It gave him purpose, and it gave him an anchor …",['Explain']
And I’m grateful for that.,['Statement']
So what do you want your grandchildren to know about you?,['Open-ended']
"I want them to just remember that I loved them, that’s all.",['Statement']
There’s nothing exciting about me.,['Statement']
I’m just a man.,['Statement']
Jackie Miller and her son Scott first came to StoryCorps in 2008… when Jackie revealed a secret…,['Statement']
"When I was seventeen, I got pregnant.",['Statement']
And I gave this baby up for adoption and said at that time that I will adopt a child when I’m able to take care of a child.,['Explain']
I just wasn’t ready for that.,['Statement']
I’m sure.,['Statement']
I worry that you’ll never know how scary it is for me sometimes to imagine life without you.,['Statement']
That’s something I can’t make better for you.,['Explain']
And I don’t doubt it’ll be tough but… you’ll be okay…,['Explain']
They came back in 2023.,['Statement']
"At 88, Jackie’s health was declining…",['Explain']
Realizing his mom was nearing the end of life…,['Explain']
Scott wanted to do one more interview…,['Explain']
I cannot believe 15 years have passed.,['Statement']
I don’t have any more revelations to unleash on you.,['Statement']
And now I have an old person’s voice.,['Statement']
It cracks…,['Explain']
But I still don’t think of myself as old.,['Statement']
"I mean, when I find myself — oh gosh — flirting I realize a guy would have to be nuts to flirt back.",['Explain']
But that doesn’t keep me from doing it.,['Explain']
"The last time, the guy was giving me my flu shot.",['Explain']
"He was gorgeous, absolutely gorgeous.",['Explain']
But my world is really getting smaller.,['Statement']
Words don’t come that easily to me now.,['Explain']
It’s really scary.,['Explain']
"The other day, I couldn’t remember my cell phone number.",['Explain']
"I recognize this is part of getting not older but old, you know?",['Open-ended']
" Yeah… You know in our first interview I had said, uh… it scares me imagining life without you, and it doesn’t so much scare me anymore.",['Statement']
"But, it makes me uneasy imagining a world without you in it.",['Explain']
"You know, when your parents are both gone, you’re kind of nobody’s son.",['Explain']
So when I think about what I’m going to be holding onto when you’re gone…,['Explain']
"It feels so simple, but our conversations… and your voice.",['Explain']
"One of the things every parent wants to know is just, how happy are you with your life?",['Open-ended']
I’m very happy about my life.,['Response']
"I just would like to emphasize — and I want you to hear — how you gave my life, give my life, such meaning.",['Explain']
I will miss having a friend who is unconditionally in love with you…,['Statement']
There’s no other relationship that’s the same as that.,['Explain']
"You can have great friends or loved ones, but it’s not the same.",['Explain']
As you’ve heard… StoryCorps has always been about chasing big ideas.,['Statement']
And one of those big ideas is that every single person in the country would one day be able to record an interview.,['Explain']
"But during our first ten years, if someone wanted to record, they’d have to come to one of our booths in person.",['Explain']
"In 2015, that all changed…",['Statement']
"That year, StoryCorps founder Dave Isay went on stage to give a TED Talk.",['Explain']
"Tonight, I’m going to try to make the case that inviting a loved one, a friend or even a stranger to record a meaningful interview with you just might turn out to be one of the most important moments in that person’s life, and in yours…",['Statement']
Dave had won the TED Prize….,['Statement']
And that night he was on stage to reveal a brand new idea.,['Explain']
"Here is my wish: that you will help us take everything we’ve learned through StoryCorps and bring it to the world, so that anyone can easily record a meaningful interview with another human being which will then be archived for history.",['Request']
"Over the past couple of months, the team at StoryCorps has been working furiously to create an app that will bring StoryCorps out of our booths, so that it can be experienced by anyone, anywhere, anytime.",['Statement']
"Together we can create an archive of the wisdom of humanity, and maybe in doing so, we’ll learn to listen a little more and shout a little less.",['Statement']
Maybe these conversations will remind us what is really important.,['Explain']
"And maybe, just maybe, it will help us recognize that simple truth that every life, every single life, matters equally and infinitely.",['Explain']
Thank you very much.,['Statement']
"And just like that, one of the largest barriers to participating in StoryCorps was gone.",['Statement']
"Grandpa, tell me about your parents…",['Prompt']
What was your first impression when you came to America?,['Open-ended']
Can you share one of the happiest memories in your lifetime?,['Open-ended']
Tell me what you were like as a child and how did you like to spend your time…,['Prompt']
"My advice is don’t grow up, it’s a trap!",['Statement']
In this episode… stories from beyond the recording booth…,['Statement']
I’m Michael Garofalo.,['Statement']
And I’m Jasmyn Morris.,['Statement']
From NPR… this is StoryCorps Then and Now… celebrating 20 years of StoryCorps.,['Statement']
"A few months after the app came out, there was a perfect opportunity to get people to use it… Thanksgiving – a holiday known for putting family members in the same room.",['Statement']
So that year… we asked people to use the app when they went home for the holidays.,['Explain']
We called it the Great Thanksgiving Listen… and it’s actually become a once-a-year tradition.,['Explain']
"The hope was that we could get enough people to interview each other… that we’d document an entire generation in one day… like we said, big ideas.",['Explain']
"Anyway, the interviews started coming in… from people’s kitchens, hotel rooms… and even one from inside a parked car at a strip mall in Iowa…",['Explain']
We asked that person who recorded that one  to walk us through that experience…,['Explain']
Hi my name is Kara Masteller and I interviewed my grandfather in my 1994 Buick.,['Statement']
"Well, she was a good looker.",['Response']
We fit together.,['Explain']
We were a good pair.,['Explain']
"My grandma, everyone referred to her as like a spicy meatball.",['Statement']
"She swore a lot, but she looked so innocent that no one ever expected her to say the things that she said.",['Explain']
Were you nervous to propose to her?,['Closed-ended']
"We had something to say, we said it.",['Explain']
What are the keys to a happy marriage?,['Open-ended']
"Well if something happens just say, ‘I’m sorry’ and get it over with.",['Statement']
There’s no reason to carry on.,['Explain']
"I just say ‘I’m sorry. I love ya,’ and that was the whole story.",['Explain']
I was really surprised by my grandpa saying sorry.,['Statement']
I’ve never heard him say sorry.,['Explain']
How would you like to be remembered?,['Open-ended']
Remem—?,['Confirmation']
Do you want to be remembered as like a real tough guy?,['Closed-ended']
"Yeah, I was a pretty soft guy.",['Response']
You intimidated me when I was little.,['Statement']
I did?,['Confirmation']
You did.,['Statement']
Are you happy about the life you’ve lived?,['Open-ended']
It wasn’t the easiest life back in them days.,['Statement']
Mother died when I was four.,['Explain']
And it was a tough life.,['Explain']
He tells one story about how he was eight or nine and he was ice skating on the river and he fell through.,['Statement']
He didn’t have hot water wherever he was living with his dad.,['Explain']
So he broke into the school and just took a hot shower in the school.,['Explain']
I think that says a lot about his childhood that there was really no one there to help him get out of the water or keep him warm.,['Explain']
"Last April he was diagnosed with Alzheimer’s, and I had never really heard him say much about it.",['Statement']
What do you think about Alzheimer’s?,['Open-ended']
Not much you can do.,['Statement']
I even can’t remember some names now myself.,['Explain']
So maybe I have got it.,['Statement']
"And when he said, ‘I don’t know what it would be like to have it.’",['Statement']
That was difficult for me.,['Statement']
"So then I had to ask a follow-up just out of, I don’t know, self-preservation because I thought I was gonna cry.",['Explain']
"As people age, do you have any advice for them as they get older?",['Open-ended']
It’s coming.,['Statement']
Don’t fight it.,['Order']
Just roll with.,['Order']
I mean real life.,['Explain']
Live it.,['Order']
It’s wonderful.,['Statement']
After the interview my grandpa and I talked a lot more.,['Statement']
"The last thing he said \n(laughs) before we got out of the car was, ‘Let’s give ‘em hell kiddo.’",['Explain']
That’s Kara Masteller with her grandfather James Kennicott from her 1994 Buick in an Iowa parking lot…,['Statement']
"Before this… StoryCorps typically had been recording about 7,000 interviews a year.",['Explain']
"But with the app… on the Sunday after Thanksgiving… 17,000 interviews were added to the archive.",['Explain']
The app made it possible for people to record even if their hometown wasn’t a stop on the StoryCorps tour… which is important… because some conversations can’t wait. Dave Isay knew that first hand… ,['Explain']
"Ten years ago, I recorded a StoryCorps interview with my dad.",['Statement']
"I never thought about that recording until a couple of years ago, when my dad, who seemed to be in perfect health, was diagnosed with cancer.",['Explain']
He passed away very suddenly a few days later.,['Statement']
I listened to that interview for the first time at three in the morning on the day that he died.,['Explain']
"I have a couple of young kids at home, and I knew that the only way they were going to get to know this person who was such a towering figure in my life would be through that session.",['Explain']
"I thought I couldn’t believe in StoryCorps any more deeply than I did, but it was at that moment that I fully and viscerally grasped the importance of making these recordings.",['Explain']
"Every day, people come up to me and say, ”I wish I had interviewed my father or my grandmother or my brother, but I waited too long.”",['Explain']
"Now, no one has to wait anymore.",['Explain']
"And we saw people using the app in this way, like Eva Vega-Olds…",['Statement']
"In 2015, her father Leonardo was diagnosed with lung cancer.",['Explain']
After going through chemo unsuccessfully… he went into hospice care at his home in New Jersey.,['Explain']
And Eva used the app to preserve his voice…,['Explain']
"When I was recording my dad, I was in his bedroom that he shared with my mom.",['Explain']
"There was the hospital bed in there, he had an oxygen machine, and he was struggling to breath, but I said, “Dad, do you want to do an interview?”",['Explain']
"Daddy, where were you born?",['Confirmation']
Puerto Rico.,['Statement']
And do you know how long you’ve been in New Jersey?,['Closed-ended']
Sixty-five years.,['Statement']
I’ve been here all my life.,['Statement']
"He was a factory worker, worked the graveyard shift, you know so he’s leaving for work when we’re coming back from school.",['Explain']
"And then later on, he was a custodian and he was always working.",['Explain']
How do you want to be remembered?,['Open-ended']
I don’t know…,['Statement']
"Well I plan on telling the kids that you were really loyal, a committed father… funny…",['Promise']
"My family’s the kind of family that if you can’t take sarcasm, forget about it.",['Statement']
"Like my wedding day, I remember walking down the aisle, and my dad was walking like super slow.",['Explain']
"And I’m like, “Dad!”",['Explain']
"And he says to me, “Shhh, it’s my day. I finally get rid of you.”",['Explain']
Do you remember teaching me how to swim?,['Closed-ended']
I remember you throwing me in the water and I was screaming and crying like I was gonna drown.,['Statement']
"And I was like, “No, I can’t swim!” And then you yelled at me, “Well then just stand up”",['Explain']
Do you remember that?,['Closed-ended']
"When we took him home, he came back to hospice care and the nurses were there.",['Statement']
"He looked at me and he said, “I think they think I’m gonna die.”",['Explain']
"And I said, “Well, if you feel differently then do differently.”",['Explain']
But every day he got weaker and closer to the end.,['Explain']
Do you think you’re dying?,['Open-ended']
Everybody dies.,['Statement']
"Up until that moment, we had not talked about him dying.",['Statement']
Are you afraid?,['Closed-ended']
I wish it wasn’t happening right now.,['Statement']
What are you most proud of Daddy?,['Open-ended']
My kids.,['Response']
Your kids?,['Confirmation']
My family.,['Response']
I did the interview Tuesday afternoon and he passed on Thursday night.,['Statement']
"You know, not for nothing but my dad’s a working class fellow, he bought a home, paid off his home, and was able to die in his home, with his family around him.",['Explain']
"For him, that was the pinnacle of what your life should be. And I think that he did achieve his dreams.",['Explain']
Coming up after the break…,['Statement']
"StoryCorps’ whole business model, if you will, is getting two people together in an enclosed space to talk right at each other, which, you know, when there’s a global respiratory pandemic is, you know, not great.",['Statement']
Stay with us…,['Order']
When the entire world came to a halt in March of 2020… so did StoryCorps…,['Statement']
"We all were kind of like, what the heck do we do?",['Open-ended']
"That’s Martin Olson, the director of digital at StoryCorps – he’s the guy behind the scenes who keeps things like our app and the archive running.",['Explain']
And in the early days of Covid… when suddenly no one could sit down together for an interview anymore… he had to kind of figure out how to keep StoryCorps itself running.,['Explain']
"I remember we were still at the StoryCorps offices and Dave just came by and, sort of, started chatting.",['Explain']
"He was just like, “Can we do anything remote?”",['Explain']
"And, you know, obviously looking a little bit panicked.",['Explain']
"Like, How can we actually do something that helps bring people together in this crazy moment?",['Rhetorical']
"I had actually been messing around a little bit with remote recording, and, at that point, Zoom had entered people’s lives very quickly.",['Explain']
"You know, here we come, a non-profit with a two person digital team and we’re like, “Cool, we’re going to build a thing. Trust us, it’ll work.”",['Explain']
And just like that…another “big idea” was born…,['Statement']
And I remember over a weekend basically sat down and banged together like a little basic prototype.,['Statement']
Two people with browsers can see each other; they can talk to each other.,['Explain']
We can record this audio and then we can get that to talk to our archive.,['Explain']
"You know, that weekend where you sat down to just be like, I gotta build this thing?",['Confirmation']
"I mean, are you hunched over your computer til three in the morning, like, how are you doing this?",['Open-ended']
"Yeah, I guess coffee is an occupational hazard of being both a computer nerd and Swedish–actually my son’s first word was kaffe, which is, uh, coffee in Swedish.",['Statement']
"So thankfully that kept me going, but honestly it was a little bit sort of piece by piece, right?",['Confirmation']
"It’s like, alright well, Okay so I’ve got one window and I can see myself in that one and I can see myself in this one.",['Explain']
"Okay, so they need to hit a record button.",['Statement']
Alright so we’ll add that,['Statement']
Did it work?,['Rhetorical']
Crap it didn’t work.,['Statement']
"Alright, doop, doop, doop…Try a thing.",['Explain']
You realize that you forgot a semicolon somewhere because it’s two in the morning.,['Explain']
"It’s a little bit of just sort of trying your way forward sometimes, until you sort of look up and you’re like oh, I should probably go to bed or I’m gonna be a little groggy tomorrow. ",['Explain']
"So was all of this exciting for you as, like, a nerdy tech guy?",['Confirmation']
Or was it terrifying?,['Closed-ended']
"Yeah, I resent the premise of the question as a nerdy tech guy, but…",['Statement']
"Hey, I’m using your words.",['Statement']
As a highly socially competent tech guy.,['Explain']
"I don’t remember a moment where I kinda walked in and it was like, you know, Shark Tank and I was like, “Dave, here’s my prototype.”",['Explain']
"I think it was more like, “look I put this thing together; it seems like this is a thing we can do.”",['Explain']
Next thing I know it’s got a name called StoryCorps Connect.,['Explain']
"They’re like, “When can we get this thing done?”",['Explain']
You’ve got 48 hours…,['Statement']
It was a lot faster than you’d really wanna do this kind of thing.,['Statement']
But it was not like a single ‘just me’ effort. ,['Explain']
There was a lot of different people involved.,['Explain']
"At the time I also worked with another great guy named Steven on our technology team, so a lot of the early interviews are he and I testing internally.",['Explain']
"Yeah, so this is a recording from my phone.",['Statement']
And I guess the real question is how is this going to come out on the other side.,['Explain']
Will it come out at all?,['Closed-ended']
Let’s see what happens.,['Statement']
We’ve gotta see if this thing records so I’ve gotta sit there and just record myself I guess.,['Statement']
"And so there’s a lot of me just like doo doo doo doo doo, you know,  into the thing and like…",['Explain']
"Before we released it more widely, we actually have a whole raft of interviews that were staff members calling family members.",['Statement']
And this includes you…,['Statement']
So I’ve got one with my sister.,['Explain']
"So hey, how’s it going?",['Open-ended']
"It’s going alright, how are you?",['Open-ended']
"Ah you know, stressing out.",['Statement']
"Because this thing tomorrow, in theory, this thing is going to go live and I basically built it in two weeks",['Explain']
Are we testing it?,['Closed-ended']
"Yeah, we’re testing it.",['Response']
After lots of testing and fixing StoryCorps Connect on the fly… we opened it up to the public…and… people started to use it.,['Statement']
When did you realize COVID-19 was serious?,['Closed-ended']
My anxiety levels are always on 10.,['Statement']
"I pray on my way to work, I pray on my lunch break.",['Explain']
What keeps me going is the fact that I need to keep goin.,['Explain']
I fear whenever I leave the house.,['Statement']
"Everyday I wake up and just wonder, ’Is this the day that COVID-19 is gonna come home with me?’",['Open-ended']
"I’ve lost several people over these last couple months that I wasn’t able to say goodbye to, and so that has been really hard.",['Statement']
One of the things I miss most is giving you a hug.,['Statement']
"And uh, when this is all over it’s, uh, one of the things I wanna do.",['Statement']
"I remember we had this feeling like, you know, this is this important moment, not only do we need to be here to, you know, help people connect, but also, you know, to document this moment when all of a sudden people found themselves in this new alien world, right?",['Confirmation']
"This new world was scary, unknown, and lonely…because the only thing worse than not seeing loved ones… was the possibility of exposing them to the virus…",['Statement']
"Dr. Roberto Vargas was the Director of Microbiology at a hospital in Rochester, New York.",['Statement']
When the pandemic hit he found himself working long hours in the lab… running countless COVID tests.,['Explain']
Because of the risk… and for the sake of his wife and four kids… he started living in a hotel near his lab… and then later in the basement of their house.,['Explain']
"That’s where he was for this StoryCorps Connect recording… with his wife, Susan, and their 10-year-old son, Xavier, directly upstairs from him… but speaking through their computers.",['Explain']
"When I would go to the hotel room after a long day and it was just me there, and it was very quiet; that was when I missed you all the most.",['Explain']
"It got very worrying once I knew the virus was going to be, like, a big thing, and with you gone it was way harder.",['Explain']
I just missed you.,['Statement']
"I remember you’d dropped groceries off and put them on the front porch, and that’s when we started talking through the window next to our front door.",['Explain']
"You would talk on your cell phone, and the kids and I would sit behind the window.",['Explain']
"And I remember one of the hardest nights, I think you were just exhausted, you just had your head on the window and were crying.",['Explain']
"But eventually, you started sleeping in the basement.",['Statement']
And I would not let the kids go past the top of the basement stairs.,['Statement']
"We had to stay far away but I just felt better that you could be, like, a part of us.",['Statement']
"It’s still very hard but it’s just nice to see you, Dad.",['Open-ended Declaration']
"You have been so helpful to mom, so thank you, ok? ",['Statement']
"I remember, once you came into the basement, the best night I had yet, you know, your coworker had made all these different dishes for us.",['Explain']
"You sat at the bottom of the stairs in a rocking chair, and I was at the top.",['Explain']
"I remember that, yes.",['Statement']
 I even remember the food; it smelled so good.,['Explain']
"It was the first time we had been able to connect in so long and, as crazy as it sounds, it’s the best date I’ve ever had with you in my life. ",['Explain']
"Without you, I wouldn’t have been able to do what I’ve been able to do at work.",['Statement']
You have to be absolutely everything to our four beautiful kids.,['Explain']
I’ve never loved you more and I know it hasn’t been easy.,['Explain']
"Can you guys try not to cry, it makes me sad when you cry.",['Request']
These are tears of happiness.,['Statement']
"Roberto, I admire you so much–always admired you–but you’ve done things these \npast couple months that seem impossible.",['Statement']
"What you’re doing is a lot harder than what I’m doing, a lot harder.",['Explain']
"Dad, I just want to say thank you for helping get rid of this virus.",['Open-ended Declaration']
That’s a team effort and that team includes you.,['Statement']
But what carries me through is this family.,['Explain']
"StoryCorps was always really about people talking to each other and looking back, sort of saying, like, where did you grow up?",['Open-ended']
How did you get to this place?,['Open-ended']
"During that time though we actually have so much of people just connecting with each other and saying, like, so how has this been for you?",['Open-ended']
How is this currently going?,['Open-ended']
"These basic realities of, like, figuring out how to be around each other, how to find toilet paper, you know, which, remember that? ",['Open-ended']
That was fun.,['Statement']
"At this point, it’s been more than half a year that we’ve been living in isolation… and then Thanksgiving comes along… a holiday where we’re all supposed to get together.",['Statement']
"So once again, the question was… what do we do?",['Open-ended']
"There was an older story from before the pandemic…about a vacuum repair guy from Melrose, Massachusetts named Scott MacCaulay… and he hosts Thanksgiving dinner for strangers.",['Statement']
We thought maybe he’d have the answer…Here’s his original story from 2010…,['Explain']
My folks decided to get divorced.,['Statement']
"And if you were nice to one, the other one would get mad with you.",['Explain']
"When October came, I thought, gee, you know, what’s going to happen at Thanksgiving?",['Explain']
"So I just thought, well, there must be some other people that are in the same boat.",['Statement']
Why should they have that rotten feeling?,['Open-ended']
Why should they be stuck home alone?,['Open-ended']
"So, I put an ad in the local paper and offered to cook Thanksgiving dinner for twelve people.",['Statement']
People came and they had a good time.,['Statement']
"And, last year 84 people showed up.",['Statement']
What I do is transform the hall at the First Baptist Church to look as close to home as I can get it.,['Explain']
I have a fake fireplace.,['Statement']
I have Norman Rockwell’s famous Thanksgiving picture framed.,['Explain']
And the way I test my success or failure is how long they stay.,['Explain']
"Last year, I had a family show up two hours late.",['Statement']
He had lost his job and they had heard about the dinner and wanted something to eat.,['Explain']
"And, some of these people might not have anything, but they always find something that they can be grateful for.",['Explain']
"My goal is always to have nobody sign up, ’cause that means everybody’s got a place to go and everybody’s okay.",['Explain']
And that’s what keeps me going twenty-five years later.,['Explain']
So in 2020…we reached back out to Scott to see how he was dealing with this new reality.,['Statement']
"Well, turns out…instead of hosting an in-person event… Scott partnered with a local restaurant to give away free meals from the window of his vacuum repair shop.",['Statement']
"Using StoryCorps Connect, Scott spoke with his friend Loretta Saint-Louis, who he met during one of his dinners.",['Statement']
I was new to Melrose and I didn’t really know people here.,['Statement']
And I saw the advertisement.,['Explain']
I think it was in the paper.,['Explain']
And it took a bit of courage for me to just call you.,['Explain']
What was your first impression of this crazy guy on the other end of the phone?,['Open-ended']
You were so friendly.,['Statement']
"I was blown away, all the care that you put into it.",['Explain']
It felt like I was going to a family Thanksgiving event.,['Explain']
