span,label
I will miss having a friend who is unconditionally in love with you…,['Declarative Clause']
There’s no other relationship that’s the same as that.,['Declarative Clause']
"You can have great friends or loved ones, but it’s not the same.",['Declarative Clause']
As you’ve heard… StoryCorps has always been about chasing big ideas.,['Declarative Clause']
And one of those big ideas is that every single person in the country would one day be able to record an interview.,['Declarative Clause']
"But during our first ten years, if someone wanted to record, they’d have to come to one of our booths in person.",['Declarative Clause']
"In 2015, that all changed…",['Declarative Clause']
"That year, StoryCorps founder Dave Isay went on stage to give a TED Talk.",['Declarative Clause']
"Tonight, I’m going to try to make the case that inviting a loved one, a friend or even a stranger to record a meaningful interview with you just might turn out to be one of the most important moments in that person’s life, and in yours…",['Declarative Clause']
Dave had won the TED Prize….,['Declarative Clause']
And that night he was on stage to reveal a brand new idea.,['Declarative Clause']
"Here is my wish: that you will help us take everything we’ve learned through StoryCorps and bring it to the world, so that anyone can easily record a meaningful interview with another human being which will then be archived for history.",['Declarative Clause']
"Over the past couple of months, the team at StoryCorps has been working furiously to create an app that will bring StoryCorps out of our booths, so that it can be experienced by anyone, anywhere, anytime.",['Declarative Clause']
"Together we can create an archive of the wisdom of humanity, and maybe in doing so, we’ll learn to listen a little more and shout a little less.",['Declarative Clause']
Maybe these conversations will remind us what is really important.,['Declarative Clause']
"And maybe, just maybe, it will help us recognize that simple truth that every life, every single life, matters equally and infinitely.",['Declarative Clause']
Thank you very much.,['Declarative Clause']
"And just like that, one of the largest barriers to participating in StoryCorps was gone.",['Declarative Clause']
"Grandpa, tell me about your parents…",['Imperative Clause']
What was your first impression when you came to America?,['Exclamatory Clause']
Can you share one of the happiest memories in your lifetime?,['Interrogative Clause']
Tell me what you were like as a child and how did you like to spend your time…,['Imperative Clause']
"My advice is don’t grow up, it’s a trap!",['Declarative Clause']
In this episode… stories from beyond the recording booth…,['Declarative Clause']
I’m Michael Garofalo.,['Declarative Clause']
And I’m Jasmyn Morris.,['Declarative Clause']
From NPR… this is StoryCorps Then and Now… celebrating 20 years of StoryCorps.,['Declarative Clause']
"A few months after the app came out, there was a perfect opportunity to get people to use it… Thanksgiving – a holiday known for putting family members in the same room.",['Declarative Clause']
So that year… we asked people to use the app when they went home for the holidays.,['Declarative Clause']
We called it the Great Thanksgiving Listen… and it’s actually become a once-a-year tradition.,['Declarative Clause']
"The hope was that we could get enough people to interview each other… that we’d document an entire generation in one day… like we said, big ideas.",['Declarative Clause']
"Anyway, the interviews started coming in… from people’s kitchens, hotel rooms… and even one from inside a parked car at a strip mall in Iowa…",['Declarative Clause']
We asked that person who recorded that one  to walk us through that experience…,['Declarative Clause']
Hi my name is Kara Masteller and I interviewed my grandfather in my 1994 Buick.,['Declarative Clause']
"Well, she was a good looker.",['Declarative Clause']
We fit together.,['Declarative Clause']
We were a good pair.,['Declarative Clause']
"My grandma, everyone referred to her as like a spicy meatball.",['Declarative Clause']
"She swore a lot, but she looked so innocent that no one ever expected her to say the things that she said.",['Declarative Clause']
Were you nervous to propose to her?,['Interrogative Clause']
"We had something to say, we said it.",['Declarative Clause']
What are the keys to a happy marriage?,['Interrogative Clause']
"Well if something happens just say, ‘I’m sorry’ and get it over with.",['Declarative Clause']
There’s no reason to carry on.,['Declarative Clause']
"I just say ‘I’m sorry. I love ya,’ and that was the whole story.",['Declarative Clause']
I was really surprised by my grandpa saying sorry.,['Declarative Clause']
I’ve never heard him say sorry.,['Declarative Clause']
How would you like to be remembered?,['Interrogative Clause']
Remem—?,['Interrogative Clause']
Do you want to be remembered as like a real tough guy?,['Interrogative Clause']
"Yeah, I was a pretty soft guy.",['Declarative Clause']
You intimidated me when I was little.,['Declarative Clause']
I did?,['Interrogative Clause']
You did.,['Declarative Clause']
Are you happy about the life you’ve lived?,['Interrogative Clause']
It wasn’t the easiest life back in them days.,['Declarative Clause']
Mother died when I was four.,['Declarative Clause']
And it was a tough life.,['Declarative Clause']
He tells one story about how he was eight or nine and he was ice skating on the river and he fell through.,['Declarative Clause']
He didn’t have hot water wherever he was living with his dad.,['Declarative Clause']
So he broke into the school and just took a hot shower in the school.,['Declarative Clause']
I think that says a lot about his childhood that there was really no one there to help him get out of the water or keep him warm.,['Declarative Clause']
"Last April he was diagnosed with Alzheimer’s, and I had never really heard him say much about it.",['Declarative Clause']
What do you think about Alzheimer’s?,['Interrogative Clause']
Not much you can do.,['Declarative Clause']
I even can’t remember some names now myself.,['Declarative Clause']
So maybe I have got it.,['Declarative Clause']
"And when he said, ‘I don’t know what it would be like to have it.’",['Declarative Clause']
That was difficult for me.,['Declarative Clause']
"So then I had to ask a follow-up just out of, I don’t know, self-preservation because I thought I was gonna cry.",['Declarative Clause']
"As people age, do you have any advice for them as they get older?",['Interrogative Clause']
It’s coming.,['Declarative Clause']
Don’t fight it.,['Imperative Clause']
Just roll with.,['Imperative Clause']
I mean real life.,['Declarative Clause']
Live it.,['Imperative Clause']
It’s wonderful.,['Declarative Clause']
After the interview my grandpa and I talked a lot more.,['Declarative Clause']
"The last thing he said \n(laughs) before we got out of the car was, ‘Let’s give ‘em hell kiddo.’",['Declarative Clause']
That’s Kara Masteller with her grandfather James Kennicott from her 1994 Buick in an Iowa parking lot…,['Declarative Clause']
"Before this… StoryCorps typically had been recording about 7,000 interviews a year.",['Declarative Clause']
"But with the app… on the Sunday after Thanksgiving… 17,000 interviews were added to the archive.",['Declarative Clause']
The app made it possible for people to record even if their hometown wasn’t a stop on the StoryCorps tour… which is important… because some conversations can’t wait. Dave Isay knew that first hand… ,['Declarative Clause']
"Ten years ago, I recorded a StoryCorps interview with my dad.",['Declarative Clause']
"I never thought about that recording until a couple of years ago, when my dad, who seemed to be in perfect health, was diagnosed with cancer.",['Declarative Clause']
He passed away very suddenly a few days later.,['Declarative Clause']
I listened to that interview for the first time at three in the morning on the day that he died.,['Declarative Clause']
"I have a couple of young kids at home, and I knew that the only way they were going to get to know this person who was such a towering figure in my life would be through that session.",['Declarative Clause']
"I thought I couldn’t believe in StoryCorps any more deeply than I did, but it was at that moment that I fully and viscerally grasped the importance of making these recordings.",['Declarative Clause']
"Every day, people come up to me and say, ”I wish I had interviewed my father or my grandmother or my brother, but I waited too long.”",['Declarative Clause']
"Now, no one has to wait anymore.",['Declarative Clause']
"And we saw people using the app in this way, like Eva Vega-Olds…",['Declarative Clause']
"In 2015, her father Leonardo was diagnosed with lung cancer.",['Declarative Clause']
After going through chemo unsuccessfully… he went into hospice care at his home in New Jersey.,['Declarative Clause']
And Eva used the app to preserve his voice…,['Declarative Clause']
"When I was recording my dad, I was in his bedroom that he shared with my mom.",['Declarative Clause']
"There was the hospital bed in there, he had an oxygen machine, and he was struggling to breath, but I said, “Dad, do you want to do an interview?”",['Declarative Clause']
"Daddy, where were you born?",['Interrogative Clause']
Puerto Rico.,['Declarative Clause']
And do you know how long you’ve been in New Jersey?,['Interrogative Clause']
Sixty-five years.,['Declarative Clause']
I’ve been here all my life.,['Declarative Clause']
"He was a factory worker, worked the graveyard shift, you know so he’s leaving for work when we’re coming back from school.",['Declarative Clause']
"And then later on, he was a custodian and he was always working.",['Declarative Clause']
How do you want to be remembered?,['Interrogative Clause']
I don’t know…,['Declarative Clause']
"Well I plan on telling the kids that you were really loyal, a committed father… funny…",['Declarative Clause']
"My family’s the kind of family that if you can’t take sarcasm, forget about it.",['Declarative Clause']
"Like my wedding day, I remember walking down the aisle, and my dad was walking like super slow.",['Declarative Clause']
"And I’m like, “Dad!”",['Declarative Clause']
"And he says to me, “Shhh, it’s my day. I finally get rid of you.”",['Declarative Clause']
Do you remember teaching me how to swim?,['Interrogative Clause']
Mm-hmm…,['Exclamatory Clause']
I remember you throwing me in the water and I was screaming and crying like I was gonna drown.,['Declarative Clause']
"And I was like, “No, I can’t swim!” And then you yelled at me, “Well then just stand up”",['Declarative Clause']
Do you remember that?,['Interrogative Clause']
"When we took him home, he came back to hospice care and the nurses were there.",['Declarative Clause']
"He looked at me and he said, “I think they think I’m gonna die.”",['Declarative Clause']
"And I said, “Well, if you feel differently then do differently.”",['Declarative Clause']
But every day he got weaker and closer to the end.,['Declarative Clause']
Do you think you’re dying?,['Interrogative Clause']
Everybody dies.,['Declarative Clause']
"Up until that moment, we had not talked about him dying.",['Declarative Clause']
Are you afraid?,['Interrogative Clause']
I wish it wasn’t happening right now.,['Declarative Clause']
What are you most proud of Daddy?,['Interrogative Clause']
My kids.,['Declarative Clause']
Your kids?,['Interrogative Clause']
My family.,['Declarative Clause']
"Okay, let me end it for now…",['Declarative Clause']
I did the interview Tuesday afternoon and he passed on Thursday night.,['Declarative Clause']
"You know, not for nothing but my dad’s a working class fellow, he bought a home, paid off his home, and was able to die in his home, with his family around him.",['Declarative Clause']
"For him, that was the pinnacle of what your life should be. And I think that he did achieve his dreams.",['Declarative Clause']
Coming up after the break…,['Declarative Clause']
"StoryCorps’ whole business model, if you will, is getting two people together in an enclosed space to talk right at each other, which, you know, when there’s a global respiratory pandemic is, you know, not great.",['Declarative Clause']
Stay with us…,['Imperative Clause']
When the entire world came to a halt in March of 2020… so did StoryCorps…,['Declarative Clause']
"We all were kind of like, what the heck do we do?",['Interrogative Clause']
"That’s Martin Olson, the director of digital at StoryCorps – he’s the guy behind the scenes who keeps things like our app and the archive running.",['Declarative Clause']
And in the early days of Covid… when suddenly no one could sit down together for an interview anymore… he had to kind of figure out how to keep StoryCorps itself running.,['Declarative Clause']
"I remember we were still at the StoryCorps offices and Dave just came by and, sort of, started chatting.",['Declarative Clause']
"He was just like, “Can we do anything remote?”",['Declarative Clause']
"And, you know, obviously looking a little bit panicked.",['Declarative Clause']
"Like, How can we actually do something that helps bring people together in this crazy moment?",['Interrogative Clause']
"I had actually been messing around a little bit with remote recording, and, at that point, Zoom had entered people’s lives very quickly.",['Declarative Clause']
"You know, here we come, a non-profit with a two person digital team and we’re like, “Cool, we’re going to build a thing. Trust us, it’ll work.”",['Declarative Clause']
And just like that…another “big idea” was born…,['Declarative Clause']
And I remember over a weekend basically sat down and banged together like a little basic prototype.,['Declarative Clause']
Two people with browsers can see each other; they can talk to each other.,['Declarative Clause']
We can record this audio and then we can get that to talk to our archive.,['Declarative Clause']
"You know, that weekend where you sat down to just be like, I gotta build this thing?",['Interrogative Clause']
"I mean, are you hunched over your computer til three in the morning, like, how are you doing this?",['Interrogative Clause']
"Yeah, I guess coffee is an occupational hazard of being both a computer nerd and Swedish–actually my son’s first word was kaffe, which is, uh, coffee in Swedish.",['Declarative Clause']
"So thankfully that kept me going, but honestly it was a little bit sort of piece by piece, right?",['Interrogative Clause']
"It’s like, alright well, Okay so I’ve got one window and I can see myself in that one and I can see myself in this one.",['Declarative Clause']
"Okay, so they need to hit a record button.",['Declarative Clause']
Alright so we’ll add that,['Declarative Clause']
Did it work?,['Interrogative Clause']
Crap it didn’t work.,['Declarative Clause']
"Alright, doop, doop, doop…Try a thing.",['Declarative Clause']
You realize that you forgot a semicolon somewhere because it’s two in the morning.,['Declarative Clause']
"It’s a little bit of just sort of trying your way forward sometimes, until you sort of look up and you’re like oh, I should probably go to bed or I’m gonna be a little groggy tomorrow. ",['Declarative Clause']
"So was all of this exciting for you as, like, a nerdy tech guy?",['Interrogative Clause']
Or was it terrifying?,['Interrogative Clause']
"Yeah, I resent the premise of the question as a nerdy tech guy, but…",['Declarative Clause']
"Hey, I’m using your words.",['Declarative Clause']
As a highly socially competent tech guy.,['Declarative Clause']
"I don’t remember a moment where I kinda walked in and it was like, you know, Shark Tank and I was like, “Dave, here’s my prototype.”",['Declarative Clause']
"I think it was more like, “look I put this thing together; it seems like this is a thing we can do.”",['Declarative Clause']
Next thing I know it’s got a name called StoryCorps Connect.,['Declarative Clause']
"They’re like, “When can we get this thing done?”",['Declarative Clause']
You’ve got 48 hours…,['Declarative Clause']
Well no…yeah right.,['Declarative Clause']
It was a lot faster than you’d really wanna do this kind of thing.,['Declarative Clause']
But it was not like a single ‘just me’ effort. ,['Declarative Clause']
There was a lot of different people involved.,['Declarative Clause']
"At the time I also worked with another great guy named Steven on our technology team, so a lot of the early interviews are he and I testing internally.",['Declarative Clause']
"Yeah, so this is a recording from my phone.",['Declarative Clause']
And I guess the real question is how is this going to come out on the other side.,['Declarative Clause']
Will it come out at all?,['Interrogative Clause']
Let’s see what happens.,['Declarative Clause']
We’ve gotta see if this thing records so I’ve gotta sit there and just record myself I guess.,['Declarative Clause']
"And so there’s a lot of me just like doo doo doo doo doo, you know,  into the thing and like…",['Declarative Clause']
"Before we released it more widely, we actually have a whole raft of interviews that were staff members calling family members.",['Declarative Clause']
And this includes you…,['Declarative Clause']
So I’ve got one with my sister.,['Declarative Clause']
"So hey, how’s it going?",['Interrogative Clause']
"It’s going alright, how are you?",['Interrogative Clause']
"Ah you know, stressing out.",['Declarative Clause']
"Because this thing tomorrow, in theory, this thing is going to go live and I basically built it in two weeks",['Declarative Clause']
Are we testing it?,['Interrogative Clause']
After lots of testing and fixing StoryCorps Connect on the fly… we opened it up to the public…and… people started to use it.,['Declarative Clause']
When did you realize COVID-19 was serious?,['Interrogative Clause']
My anxiety levels are always on 10.,['Declarative Clause']
"I pray on my way to work, I pray on my lunch break.",['Declarative Clause']
What keeps me going is the fact that I need to keep goin.,['Declarative Clause']
I fear whenever I leave the house.,['Declarative Clause']
"Everyday I wake up and just wonder, ’Is this the day that COVID-19 is gonna come home with me?’",['Interrogative Clause']
"I’ve lost several people over these last couple months that I wasn’t able to say goodbye to, and so that has been really hard.",['Declarative Clause']
One of the things I miss most is giving you a hug.,['Declarative Clause']
"And uh, when this is all over it’s, uh, one of the things I wanna do.",['Declarative Clause']
"I remember we had this feeling like, you know, this is this important moment, not only do we need to be here to, you know, help people connect, but also, you know, to document this moment when all of a sudden people found themselves in this new alien world, right?",['Interrogative Clause']
"This new world was scary, unknown, and lonely…because the only thing worse than not seeing loved ones… was the possibility of exposing them to the virus…",['Declarative Clause']
"Dr. Roberto Vargas was the Director of Microbiology at a hospital in Rochester, New York.",['Declarative Clause']
When the pandemic hit he found himself working long hours in the lab… running countless COVID tests.,['Declarative Clause']
Because of the risk… and for the sake of his wife and four kids… he started living in a hotel near his lab… and then later in the basement of their house.,['Declarative Clause']
"That’s where he was for this StoryCorps Connect recording… with his wife, Susan, and their 10-year-old son, Xavier, directly upstairs from him… but speaking through their computers.",['Declarative Clause']
"When I would go to the hotel room after a long day and it was just me there, and it was very quiet; that was when I missed you all the most.",['Declarative Clause']
"It got very worrying once I knew the virus was going to be, like, a big thing, and with you gone it was way harder.",['Declarative Clause']
I just missed you.,['Declarative Clause']
"I remember you’d dropped groceries off and put them on the front porch, and that’s when we started talking through the window next to our front door.",['Declarative Clause']
"You would talk on your cell phone, and the kids and I would sit behind the window.",['Declarative Clause']
"And I remember one of the hardest nights, I think you were just exhausted, you just had your head on the window and were crying.",['Declarative Clause']
"But eventually, you started sleeping in the basement.",['Declarative Clause']
And I would not let the kids go past the top of the basement stairs.,['Declarative Clause']
"We had to stay far away but I just felt better that you could be, like, a part of us.",['Declarative Clause']
"It’s still very hard but it’s just nice to see you, Dad.",['Declarative Clause']
"You have been so helpful to mom, so thank you, ok? ",['Declarative Clause']
"I remember, once you came into the basement, the best night I had yet, you know, your coworker had made all these different dishes for us.",['Declarative Clause']
"You sat at the bottom of the stairs in a rocking chair, and I was at the top.",['Declarative Clause']
"I remember that, yes.",['Declarative Clause']
 I even remember the food; it smelled so good.,['Declarative Clause']
"It was the first time we had been able to connect in so long and, as crazy as it sounds, it’s the best date I’ve ever had with you in my life. ",['Declarative Clause']
"Without you, I wouldn’t have been able to do what I’ve been able to do at work.",['Declarative Clause']
You have to be absolutely everything to our four beautiful kids.,['Declarative Clause']
I’ve never loved you more and I know it hasn’t been easy.,['Declarative Clause']
"Can you guys try not to cry, it makes me sad when you cry.",['Imperative Clause']
These are tears of happiness.,['Declarative Clause']
"Roberto, I admire you so much–always admired you–but you’ve done things these \npast couple months that seem impossible.",['Declarative Clause']
"What you’re doing is a lot harder than what I’m doing, a lot harder.",['Declarative Clause']
"Dad, I just want to say thank you for helping get rid of this virus.",['Declarative Clause']
That’s a team effort and that team includes you.,['Declarative Clause']
But what carries me through is this family.,['Declarative Clause']
"StoryCorps was always really about people talking to each other and looking back, sort of saying, like, where did you grow up?",['Interrogative Clause']
How did you get to this place?,['Interrogative Clause']
"During that time though we actually have so much of people just connecting with each other and saying, like, so how has this been for you?",['Interrogative Clause']
How is this currently going?,['Interrogative Clause']
"These basic realities of, like, figuring out how to be around each other, how to find toilet paper, you know, which, remember that? ",['Interrogative Clause']
God yeah.,['Exclamatory Clause']
That was fun.,['Declarative Clause']
"At this point, it’s been more than half a year that we’ve been living in isolation… and then Thanksgiving comes along… a holiday where we’re all supposed to get together.",['Declarative Clause']
"So once again, the question was… what do we do?",['Interrogative Clause']
"There was an older story from before the pandemic…about a vacuum repair guy from Melrose, Massachusetts named Scott MacCaulay… and he hosts Thanksgiving dinner for strangers.",['Declarative Clause']
We thought maybe he’d have the answer…Here’s his original story from 2010…,['Declarative Clause']
My folks decided to get divorced.,['Declarative Clause']
"And if you were nice to one, the other one would get mad with you.",['Declarative Clause']
"When October came, I thought, gee, you know, what’s going to happen at Thanksgiving?",['Declarative Clause']
"So I just thought, well, there must be some other people that are in the same boat.",['Declarative Clause']
Why should they have that rotten feeling?,['Interrogative Clause']
Why should they be stuck home alone?,['Interrogative Clause']
"So, I put an ad in the local paper and offered to cook Thanksgiving dinner for twelve people.",['Declarative Clause']
People came and they had a good time.,['Declarative Clause']
"And, last year 84 people showed up.",['Declarative Clause']
What I do is transform the hall at the First Baptist Church to look as close to home as I can get it.,['Declarative Clause']
I have a fake fireplace.,['Declarative Clause']
I have Norman Rockwell’s famous Thanksgiving picture framed.,['Declarative Clause']
And the way I test my success or failure is how long they stay.,['Declarative Clause']
"Last year, I had a family show up two hours late.",['Declarative Clause']
He had lost his job and they had heard about the dinner and wanted something to eat.,['Declarative Clause']
"And, some of these people might not have anything, but they always find something that they can be grateful for.",['Declarative Clause']
"My goal is always to have nobody sign up, ’cause that means everybody’s got a place to go and everybody’s okay.",['Declarative Clause']
And that’s what keeps me going twenty-five years later.,['Declarative Clause']
So in 2020…we reached back out to Scott to see how he was dealing with this new reality.,['Declarative Clause']
"Well, turns out…instead of hosting an in-person event… Scott partnered with a local restaurant to give away free meals from the window of his vacuum repair shop.",['Declarative Clause']
"Using StoryCorps Connect, Scott spoke with his friend Loretta Saint-Louis, who he met during one of his dinners.",['Declarative Clause']
I was new to Melrose and I didn’t really know people here.,['Declarative Clause']
And I saw the advertisement.,['Declarative Clause']
I think it was in the paper.,['Declarative Clause']
And it took a bit of courage for me to just call you.,['Declarative Clause']
What was your first impression of this crazy guy on the other end of the phone?,['Interrogative Clause']
You were so friendly.,['Declarative Clause']
"I was blown away, all the care that you put into it.",['Declarative Clause']
It felt like I was going to a family Thanksgiving event.,['Declarative Clause']
And I’m going to miss that a lot.,['Declarative Clause']
"Yeah, because of the COVID-19 crisis.",['Declarative Clause']
I’ve offered people alternatives to us getting together.,['Declarative Clause']
"It’s nice to know that you still want to feed us, but it’s the togetherness of it that’s important.",['Declarative Clause']
"You know, all the people that come …they are young and old, male, female from different places, backgrounds, and countries.",['Declarative Clause']
"And what I find always interesting is despite the great differences, they all have similar things that they’re thankful for.",['Declarative Clause']
And some of them will make you cry.,['Declarative Clause']
Somebody will say their son’s now speaking to them.,['Declarative Clause']
"You know, no matter what your condition is, health-wise, financial, or newly divorced, or newly widowed, they focus for some time on good things.",['Declarative Clause']
And I think that’s \nwonderful.,['Declarative Clause']
What advice do you have for people who will be alone this year?,['Interrogative Clause']
"I would say call everybody and anybody that you can think of tell them, “I love you.”",['Declarative Clause']
"Don’t talk with your mouth full, you know, we don’t want spraying turkey all over the computer screen or the phone.",['Interrogative Clause']
But connect with as many people that you think might be alone or would appreciate a call and tell them you’re thinking of them.,['Imperative Clause']
"My philosophy is: I can’t fix the country or the world or even the town, but I can brighten my own corner.",['Declarative Clause']
"It doesn’t matter what any of the differences that we can divide ourselves with, if your neighbor’s house is burning down, you run to put the fire out.",['Declarative Clause']
"I’m not going to sit around, talk about it.",['Declarative Clause']
I’m just going to do something about it.,['Declarative Clause']
And that’s sort of what the Thanksgiving dinner is all about.,['Declarative Clause']
"That would be my hope for America, that everybody would just brighten the corner where they are.",['Declarative Clause']
"We checked in with Scott again this year, and he’s still running those takeaway dinners. Last year, he served 100 people.",['Declarative Clause']
It was just a weird weird time.,['Declarative Clause']
"You know, and… It is so bananas to think back to it now.",['Declarative Clause']
"But I really do think that it generally felt, just, good to do something.",['Declarative Clause']
And I’m the first person to say that technology is not the solution to a lot of problems.,['Declarative Clause']
"But it is nice when there is something where, like, you can think of a way to do something that just wouldn’t be possible otherwise.",['Declarative Clause']
"And, again, hopefully, if you’ve done your job right, the technology somewhat melts away, and it’s just communication. It’s just people.",['Declarative Clause']
And it continues today.,['Declarative Clause']
"It’s still what we use to record, you know, a lot of interviews.",['Declarative Clause']
And it’s really opened us up to connect people who have something to say to each other but they’re not in the same place.,['Declarative Clause']
"I always used to joke with people that whenever there’s a zombie apocalypse, right, I’m not going to be much use because a lot of my skills have to do with plugging things together and, like, electronics and computers.",['Declarative Clause']
"But in this case, all these computer nerdy skills actually came in handy when it had to actually wire things together.",['Declarative Clause']
"So you know, that was nice.",['Declarative Clause']
That’s all for this week’s episode.,['Declarative Clause']
It was produced by Max Jungreis and Jud Esty-Kendall.,['Declarative Clause']
Our Technical Director is Jarrett Floyd.,['Declarative Clause']
Artwork for this episode was created by Liz McCarty.,['Declarative Clause']
"Special thanks to Nadia Reiman, Camila Kerwin, Gaspar Caro and Jey Born.",['Declarative Clause']
And it’s time again for that StoryCorps tradition…,['Declarative Clause']
The Great Thanksgiving Listen.,['Declarative Clause']
Go to thegreatlisten.org to find out how to participate… in person or virtually.,['Imperative Clause']
I’m Michael Garofalo.,['Declarative Clause']
And I’m Jasmyn Morris.,['Declarative Clause']
Thanks for listening.,['Declarative Clause']
Time now for StoryCorps.,['Declarative Clause']
Joseph Rogers Britton has spent 40 years caring for others.,['Declarative Clause']
" In the early days, I used to sit with babies who were positive for HIV.",['Declarative Clause']
And all I did was just hold them and rock and sing.,['Declarative Clause']
You know what the biggest joy was?,['Interrogative Clause']
"Finding a smile in that small, sick child.",['Declarative Clause']
That just made my week.,['Declarative Clause']
During the height of the AIDS epidemic in the 1980s Joseph cared for other gay men living with HIV.,['Declarative Clause']
"And, as he told his friend Jeff Moore at StoryCorps, that’s how he fell in love with another caretaker named Steven.",['Declarative Clause']
"We met doing volunteer work, HIV work. Me caring for someone who was dying with HIV.",['Declarative Clause']
"Our first dates, for the first six months, were sitting on a porch swing every single day and talking till three in the morning.",['Declarative Clause']
"We missed every single dinner date, every movie.",['Exclamatory Clause']
And that led into a thirty year relationship.,['Declarative Clause']
And then we found out that we both love gardening.,['Declarative Clause']
"Steven and I used to have a tradition that every fall when the winter freeze on the rose gardens, we would go and raid the roses. ",['Declarative Clause']
We were giving it out to those who don’t get out.,['Declarative Clause']
"Certainly, that kindness that you emanate has meant a lot to me since I’ve known you.",['Declarative Clause']
"When you experience people living and dying together, it breaks it down to the things that are important.",['Declarative Clause']
And it’s not the glitz.,['Declarative Clause']
It’s the simple touches.,['Declarative Clause']
"You know, so many people… thought that HIV is a death sentence.",['Declarative Clause']
You see everything as an opportunity because you’re here.,['Declarative Clause']
I’ve always been very proud of the fact that I’m a living individual with HIV.,['Declarative Clause']
"And, you really believe and you live – if you put kindness out there, kindness is gonna come back.",['Declarative Clause']
I can guarantee it.,['Declarative Clause']
"We would snip them all down, and we’re talking about a carload of nothing but roses.",['Declarative Clause']
"And then we would go home, have glasses of wine, and we’d fill up every vessel we could find, whether it’s a soup can, a bottle, or whatever, and we’d secretly run around to every single house of a senior citizen, a single mother.",['Declarative Clause']
And we’d leave bouquets of roses at their door.,['Declarative Clause']
And we’d do this all night long.,['Declarative Clause']
"Over the last year, Mary Johnson-Roy has been getting a steady stream of visitors… all there to basically say one thing",['Declarative Clause']
"Thank you, Mary. I love you.",['Exclamatory Clause']
I thank you so much just for being in my life.,['Exclamatory Clause']
"I love you, sister Mary.",['Exclamatory Clause']
Thank you Mary Johnson-Roy.,['Exclamatory Clause']
Mary lives in Minneapolis.,['Declarative Clause']
And has spent many years supporting mothers who have lost children to homicide.,['Declarative Clause']
" If it wasn’t for Mary, I don’t know where I would be as a grieving mother.",['Declarative Clause']
"Well, I know that I wouldn’t be here. ",['Declarative Clause']
"Mary’s dedicated to this work because in 1993, she lost her own son, Laramiun Byrd.",['Declarative Clause']
But there’s something else about Mary that makes her uniquely qualified to do this work…,['Declarative Clause']
Her connection to the man who killed her son…,['Declarative Clause']
My name is Mary Johnson.,['Declarative Clause']
I am Oshea Israel.,['Declarative Clause']
My relationship to Mary Johnson is: I’m her second son.,['Declarative Clause']
"From NPR, this is StoryCorps Then and Now… celebrating 20 years of StoryCorps.",['Declarative Clause']
I’m Jasmyn Morris…,['Declarative Clause']
 And I’m Michael Garofalo.,['Declarative Clause']
This week… a story you have to hear to believe.,['Declarative Clause']
"Let’s start at the beginning… in the 80s, when Mary Johnson-Roy was a single mother raising her only child in Minneapolis…",['Declarative Clause']
"My son, Laramiun, was intelligent.",['Declarative Clause']
Sixth grade he was at a twelfth grade reading level.,['Declarative Clause']
"He went to a private school, so he was the little preppy.",['Declarative Clause']
"He grew up in church, so he always had a suit on on Sundays.",['Declarative Clause']
Fast forward to 1993…when Laramiun was 20…,['Declarative Clause']
"He was blessed with the brains to do something differently, but that’s the lifestyle that he chose: selling drugs, you know, fast money.",['Declarative Clause']
"One night, he went to a party, where he crossed paths with Oshea Israel, who was 16 at the time.",['Declarative Clause']
They got into a fight… and Oshea shot and killed him.,['Declarative Clause']
Oshea was convicted of murder and sent to prison.,['Declarative Clause']
"And over the years, Mary struggled to make sense of what happened to her son.",['Declarative Clause']
And after a decade of trying to find peace… she decided to try something different… to visit Oshea in prison.,['Declarative Clause']
"I’m telling you, what took place that day was amazing.",['Declarative Clause']
"That’s Regina Irwin, one of Mary’s closest friends who went with her to the prison that day…",['Declarative Clause']
"As Mary was walking up to go to the prison, she stopped and she looked at me, and she said, “Regina, I can’t do it.”",['Declarative Clause']
And Mary was bending down almost like she was in labor.,['Declarative Clause']
"And as we got inside, she eventually told the woman that was gonna take us in to meet Oshea, that she had to go to the restroom.",['Declarative Clause']
"And when she came out, she had prayed… and she was ready to go in.",['Declarative Clause']
And Mary said “I will not sit here and not allow him to have a glass that he can drink water from just like everyone else here.”,['Declarative Clause']
And the guards brought in a glass for him to drink.,['Declarative Clause']
We’ll let Mary and Oshea tell you what happened next.,['Imperative Clause']
You and I met at Stillwater Prison.,['Declarative Clause']
But you were not that 16-year-old.,['Declarative Clause']
You were a grown man.,['Declarative Clause']
I shared with you about my son.,['Declarative Clause']
Join us again next week for our final episode… as we wrap up this special series…,['Imperative Clause']
And I’m Jasmyn Morris.,['Declarative Clause']
I’m Michael Garofalo.,['Declarative Clause']
"Artwork for this episode was created by Liz McCarty, you can see it on our website. ",['Declarative Clause']
"There, you can learn more about recording your own interview.",['Declarative Clause']
Max Jungreis is our Associate Producer.,['Declarative Clause']
"Special thanks to Ian Gonzalez, Gaspar Caro, Liyna Anwar, Roselyn Almonte and especially…Brian Mogren.",['Declarative Clause']
This episode was produced by Jasmyn Morris and Jud Esty-Kendall.,['Declarative Clause']
Our Technical Director is Jarrett Floyd. ,['Declarative Clause']
"And then, when it was time to go, you broke down and started shedding tears and the initial thing to do was just try and hold you up as best I can– just hug you like I would my own mother, you know.",['Declarative Clause']
"And I instantly knew that all that anger and the animosity, all the stuff I had in my heart for 12 years for you– I knew it was over, that I had totally forgiven you.",['Declarative Clause']
